,year,month,date,date_in_Fraction,daily total sunspot number,daily std dev,number of stations,definitive/provisional marker
4178,2008,6,10,2008.441,14,1.3,25,0
4179,2008,6,11,2008.444,12,0.7,22,0
4180,2008,6,12,2008.447,11,0.7,18,0
4181,2008,6,13,2008.449,12,4.0,20,0
4182,2008,6,14,2008.452,0,2.0,21,0
4183,2008,6,15,2008.455,11,7.4,19,0
4184,2008,6,16,2008.458,11,1.1,23,0
4185,2008,6,17,2008.46,11,0.7,23,0
4186,2008,6,18,2008.463,12,0.8,24,0
4187,2008,6,19,2008.466,11,0.6,23,0
4188,2008,6,20,2008.469,12,0.9,22,0
4189,2008,6,21,2008.471,12,1.0,22,0
4190,2008,6,22,2008.474,12,1.8,21,0
4191,2008,6,23,2008.477,0,2.0,24,0
4192,2008,6,24,2008.48,0,2.0,26,0
4193,2008,6,25,2008.482,0,2.0,23,0
4194,2008,6,26,2008.485,0,2.0,20,0
4195,2008,6,27,2008.488,0,2.0,23,0
4196,2008,6,28,2008.49,0,2.0,22,0
4197,2008,6,29,2008.493,0,2.0,20,0
4198,2008,6,30,2008.496,0,2.0,21,0
4199,2008,7,1,2008.499,0,2.0,24,0
4200,2008,7,2,2008.501,0,2.0,25,0
4201,2008,7,3,2008.504,0,2.0,19,0
4202,2008,7,4,2008.507,0,2.0,21,0
4203,2008,7,5,2008.51,0,2.0,23,0
4204,2008,7,6,2008.512,0,2.0,25,0
4205,2008,7,7,2008.515,0,2.0,23,0
4206,2008,7,8,2008.518,0,2.0,24,0
4207,2008,7,9,2008.52,0,2.0,18,0
4208,2008,7,10,2008.523,0,2.0,17,0
4209,2008,7,11,2008.526,0,2.0,23,0
4210,2008,7,12,2008.529,0,2.0,25,0
4211,2008,7,13,2008.531,0,2.0,22,0
4212,2008,7,14,2008.534,0,2.0,20,0
4213,2008,7,15,2008.537,0,2.0,19,0
4214,2008,7,16,2008.54,0,2.0,22,0
4215,2008,7,17,2008.542,0,2.0,17,0
4216,2008,7,18,2008.545,6,1.5,15,0
4217,2008,7,19,2008.548,7,1.0,20,0
4218,2008,7,20,2008.551,6,3.2,20,0
4219,2008,7,21,2008.553,0,2.0,18,0
4220,2008,7,22,2008.556,0,2.0,22,0
4221,2008,7,23,2008.559,0,2.0,20,0
4222,2008,7,24,2008.561,0,2.0,25,0
4223,2008,7,25,2008.564,0,2.0,25,0
4224,2008,7,26,2008.567,0,2.0,23,0
4225,2008,7,27,2008.57,0,2.0,24,0
4226,2008,7,28,2008.572,0,2.0,22,0
4227,2008,7,29,2008.575,0,2.0,24,0
4228,2008,7,30,2008.578,0,2.0,21,0
4229,2008,7,31,2008.581,0,2.0,18,0
4230,2008,8,1,2008.583,0,2.0,21,0
4231,2008,8,2,2008.586,0,2.0,17,0
4232,2008,8,3,2008.589,0,2.0,17,0
4233,2008,8,4,2008.592,0,2.0,19,0
4234,2008,8,5,2008.594,0,2.0,21,0
4235,2008,8,6,2008.597,0,2.0,20,0
4236,2008,8,7,2008.6,0,2.0,18,0
4237,2008,8,8,2008.602,0,2.0,18,0
4238,2008,8,9,2008.605,0,2.0,21,0
4239,2008,8,10,2008.608,0,2.0,17,0
4240,2008,8,11,2008.611,0,2.0,17,0
4241,2008,8,12,2008.613,0,2.0,18,0
4242,2008,8,13,2008.616,0,2.0,18,0
4243,2008,8,14,2008.619,0,2.0,19,0
4244,2008,8,15,2008.622,0,2.0,19,0
4245,2008,8,16,2008.624,0,2.0,15,0
4246,2008,8,17,2008.627,0,2.0,18,0
4247,2008,8,18,2008.63,0,2.0,17,0
4248,2008,8,19,2008.633,0,2.0,19,0
4249,2008,8,20,2008.635,0,2.0,18,0
4250,2008,8,21,2008.638,5,1.9,19,0
4251,2008,8,22,2008.641,5,3.2,16,0
4252,2008,8,23,2008.643,0,2.0,16,0
4253,2008,8,24,2008.646,0,2.0,19,0
4254,2008,8,25,2008.649,0,2.0,18,0
4255,2008,8,26,2008.652,0,2.0,11,0
4256,2008,8,27,2008.654,0,2.0,14,0
4257,2008,8,28,2008.657,0,2.0,10,0
4258,2008,8,29,2008.66,0,2.0,11,0
4259,2008,8,30,2008.663,0,2.0,11,0
4260,2008,8,31,2008.665,0,2.0,13,0
4261,2008,9,1,2008.668,0,2.0,25,0
4262,2008,9,2,2008.671,0,2.0,23,0
4263,2008,9,3,2008.673,0,2.0,22,0
4264,2008,9,4,2008.676,0,2.0,23,0
4265,2008,9,5,2008.679,0,2.0,22,0
4266,2008,9,6,2008.682,0,2.0,20,0
4267,2008,9,7,2008.684,0,2.0,21,0
4268,2008,9,8,2008.687,0,2.0,25,0
4269,2008,9,9,2008.69,0,2.0,25,0
4270,2008,9,10,2008.693,0,2.0,23,0
4271,2008,9,11,2008.695,7,4.7,24,0
4272,2008,9,12,2008.698,0,2.0,25,0
4273,2008,9,13,2008.701,0,2.0,17,0
4274,2008,9,14,2008.704,0,2.0,22,0
4275,2008,9,15,2008.706,0,2.0,15,0
4276,2008,9,16,2008.709,0,2.0,20,0
4277,2008,9,17,2008.712,0,2.0,19,0
4278,2008,9,18,2008.714,0,2.0,18,0
4279,2008,9,19,2008.717,0,2.0,21,0
4280,2008,9,20,2008.72,0,2.0,20,0
4281,2008,9,21,2008.723,0,2.0,15,0
4282,2008,9,22,2008.725,9,1.0,20,0
4283,2008,9,23,2008.728,10,1.9,16,0
4284,2008,9,24,2008.731,0,2.0,17,0
4285,2008,9,25,2008.734,0,2.0,19,0
4286,2008,9,26,2008.736,0,2.0,22,0
4287,2008,9,27,2008.739,0,2.0,20,0
4288,2008,9,28,2008.742,0,2.0,17,0
4289,2008,9,29,2008.745,9,6.7,18,0
4290,2008,9,30,2008.747,0,2.0,11,0
4291,2008,10,1,2008.75,0,2.0,18,0
4292,2008,10,2,2008.753,0,2.0,21,0
4293,2008,10,3,2008.755,0,2.0,18,0
4294,2008,10,4,2008.758,10,6.5,21,0
4295,2008,10,5,2008.761,0,2.0,14,0
4296,2008,10,6,2008.764,0,2.0,15,0
4297,2008,10,7,2008.766,0,2.0,16,0
4298,2008,10,8,2008.769,0,2.0,16,0
4299,2008,10,9,2008.772,0,2.0,23,0
4300,2008,10,10,2008.775,10,7.1,22,0
4301,2008,10,11,2008.777,13,0.6,20,0
4302,2008,10,12,2008.78,16,1.2,20,0
4303,2008,10,13,2008.783,13,0.9,25,0
4304,2008,10,14,2008.786,13,0.7,21,0
4305,2008,10,15,2008.788,12,0.6,16,0
4306,2008,10,16,2008.791,17,4.4,19,0
4307,2008,10,17,2008.794,12,5.4,23,0
4308,2008,10,18,2008.796,0,2.0,22,0
4309,2008,10,19,2008.799,0,2.0,22,0
4310,2008,10,20,2008.802,0,2.0,25,0
4311,2008,10,21,2008.805,0,2.0,20,0
4312,2008,10,22,2008.807,0,2.0,17,0
4313,2008,10,23,2008.81,0,2.0,20,0
4314,2008,10,24,2008.813,0,2.0,12,0
4315,2008,10,25,2008.816,0,2.0,17,0
4316,2008,10,26,2008.818,0,2.0,12,0
4317,2008,10,27,2008.821,0,2.0,18,0
4318,2008,10,28,2008.824,0,2.0,19,0
4319,2008,10,29,2008.827,0,2.0,19,0
4320,2008,10,30,2008.829,0,2.0,10,0
4321,2008,10,31,2008.832,13,2.7,10,0
4322,2008,11,1,2008.835,15,4.7,13,0
4323,2008,11,2,2008.837,18,0.8,15,0
4324,2008,11,3,2008.84,18,0.8,12,0
4325,2008,11,4,2008.843,16,1.7,20,0
4326,2008,11,5,2008.846,13,1.7,12,0
4327,2008,11,6,2008.848,11,2.1,17,0
4328,2008,11,7,2008.851,0,2.0,17,0
4329,2008,11,8,2008.854,0,2.0,14,0
4330,2008,11,9,2008.857,0,2.0,13,0
4331,2008,11,10,2008.859,0,2.0,10,0
4332,2008,11,11,2008.862,20,2.3,18,0
4333,2008,11,12,2008.865,23,2.5,18,0
4334,2008,11,13,2008.867,15,1.5,20,0
4335,2008,11,14,2008.87,13,0.7,12,0
4336,2008,11,15,2008.873,13,0.8,12,0
4337,2008,11,16,2008.876,13,0.8,7,0
4338,2008,11,17,2008.878,11,6.2,20,0
4339,2008,11,18,2008.881,0,2.0,14,0
4340,2008,11,19,2008.884,0,2.0,15,0
4341,2008,11,20,2008.887,0,2.0,15,0
4342,2008,11,21,2008.889,0,2.0,18,0
4343,2008,11,22,2008.892,0,2.0,21,0
4344,2008,11,23,2008.895,0,2.0,14,0
4345,2008,11,24,2008.898,0,2.0,14,0
4346,2008,11,25,2008.9,0,2.0,16,0
4347,2008,11,26,2008.903,0,2.0,18,0
4348,2008,11,27,2008.906,0,2.0,12,0
4349,2008,11,28,2008.908,0,2.0,11,0
4350,2008,11,29,2008.911,0,2.0,17,0
4351,2008,11,30,2008.914,0,2.0,10,0
4352,2008,12,1,2008.917,0,2.0,12,0
4353,2008,12,2,2008.919,0,2.0,15,0
4354,2008,12,3,2008.922,0,2.0,18,0
4355,2008,12,4,2008.925,0,2.0,13,0
4356,2008,12,5,2008.928,0,2.0,14,0
4357,2008,12,6,2008.93,0,2.0,20,0
4358,2008,12,7,2008.933,0,2.0,19,0
4359,2008,12,8,2008.936,0,2.0,18,0
4360,2008,12,9,2008.939,0,2.0,15,0
4361,2008,12,10,2008.941,11,2.3,16,0
4362,2008,12,11,2008.944,10,1.5,15,0
4363,2008,12,12,2008.947,11,2.2,11,0
4364,2008,12,13,2008.949,0,2.0,17,0
4365,2008,12,14,2008.952,0,2.0,12,0
4366,2008,12,15,2008.955,0,2.0,12,0
4367,2008,12,16,2008.958,0,2.0,8,0
4368,2008,12,17,2008.96,0,2.0,10,0
4369,2008,12,18,2008.963,0,2.0,14,0
4370,2008,12,19,2008.966,0,2.0,20,0
4371,2008,12,20,2008.969,0,2.0,13,0
4372,2008,12,21,2008.971,0,2.0,14,0
4373,2008,12,22,2008.974,0,2.0,13,0
4374,2008,12,23,2008.977,0,2.0,14,0
4375,2008,12,24,2008.98,0,2.0,12,0
4376,2008,12,25,2008.982,0,2.0,13,0
4377,2008,12,26,2008.985,0,2.0,20,0
4378,2008,12,27,2008.988,0,2.0,20,0
4379,2008,12,28,2008.99,0,2.0,22,0
4380,2008,12,29,2008.993,0,2.0,21,0
4381,2008,12,30,2008.996,0,2.0,24,0
4382,2008,12,31,2008.999,0,2.0,15,0
4383,2009,1,1,2009.001,0,2.0,12,0
4384,2009,1,2,2009.004,0,2.0,13,0
4385,2009,1,3,2009.007,0,2.0,14,0
4386,2009,1,4,2009.01,0,2.0,12,0
4387,2009,1,5,2009.012,0,2.0,14,0
4388,2009,1,6,2009.015,0,2.0,10,0
4389,2009,1,7,2009.018,0,2.0,10,0
4390,2009,1,8,2009.021,0,2.0,9,0
4391,2009,1,9,2009.023,7,0.9,6,0
4392,2009,1,10,2009.026,9,0.9,7,0
4393,2009,1,11,2009.029,10,0.8,4,0
4394,2009,1,12,2009.032,8,0.6,2,0
4395,2009,1,13,2009.034,0,2.0,8,0
4396,2009,1,14,2009.037,0,2.0,13,0
4397,2009,1,15,2009.04,0,2.0,10,0
4398,2009,1,16,2009.042,0,2.0,5,0
4399,2009,1,17,2009.045,0,2.0,12,0
4400,2009,1,18,2009.048,0,2.0,8,0
4401,2009,1,19,2009.051,7,2.0,9,0
4402,2009,1,20,2009.053,0,2.0,12,0
4403,2009,1,21,2009.056,0,2.0,9,0
4404,2009,1,22,2009.059,0,2.0,13,0
4405,2009,1,23,2009.062,0,2.0,12,0
4406,2009,1,24,2009.064,0,2.0,10,0
4407,2009,1,25,2009.067,0,2.0,8,0
4408,2009,1,26,2009.07,0,2.0,17,0
4409,2009,1,27,2009.073,0,2.0,14,0
4410,2009,1,28,2009.075,0,2.0,11,0
4411,2009,1,29,2009.078,0,2.0,8,0
4412,2009,1,30,2009.081,0,2.0,14,0
4413,2009,1,31,2009.084,0,2.0,11,0
4414,2009,2,1,2009.086,0,2.0,16,0
4415,2009,2,2,2009.089,0,2.0,10,0
4416,2009,2,3,2009.092,0,2.0,14,0
4417,2009,2,4,2009.095,0,2.0,12,0
4418,2009,2,5,2009.097,0,2.0,16,0
4419,2009,2,6,2009.1,0,2.0,17,0
4420,2009,2,7,2009.103,0,2.0,13,0
4421,2009,2,8,2009.105,0,2.0,16,0
4422,2009,2,9,2009.108,0,2.0,9,0
4423,2009,2,10,2009.111,0,2.0,13,0
4424,2009,2,11,2009.114,7,2.8,15,0
4425,2009,2,12,2009.116,6,1.1,19,0
4426,2009,2,13,2009.119,6,5.0,11,0
4427,2009,2,14,2009.122,0,2.0,19,0
4428,2009,2,15,2009.125,0,2.0,13,0
4429,2009,2,16,2009.127,0,2.0,13,0
4430,2009,2,17,2009.13,0,2.0,12,0
4431,2009,2,18,2009.133,0,2.0,20,0
4432,2009,2,19,2009.136,0,2.0,16,0
4433,2009,2,20,2009.138,0,2.0,10,0
4434,2009,2,21,2009.141,0,2.0,18,0
4435,2009,2,22,2009.144,0,2.0,12,0
4436,2009,2,23,2009.147,0,2.0,10,0
4437,2009,2,24,2009.149,7,2.3,12,0
4438,2009,2,25,2009.152,7,3.8,10,0
4439,2009,2,26,2009.155,0,2.0,14,0
4440,2009,2,27,2009.158,0,2.0,9,0
4441,2009,2,28,2009.16,0,2.0,16,0
4442,2009,3,1,2009.163,0,2.0,17,0
4443,2009,3,2,2009.166,0,2.0,15,0
4444,2009,3,3,2009.168,0,2.0,9,0
4445,2009,3,4,2009.171,0,2.0,10,0
4446,2009,3,5,2009.174,0,2.0,14,0
4447,2009,3,6,2009.177,7,1.3,12,0
4448,2009,3,7,2009.179,7,2.1,17,0
4449,2009,3,8,2009.182,0,2.0,19,0
4450,2009,3,9,2009.185,0,2.0,17,0
4451,2009,3,10,2009.188,0,2.0,14,0
4452,2009,3,11,2009.19,0,2.0,19,0
4453,2009,3,12,2009.193,0,2.0,15,0
4454,2009,3,13,2009.196,0,2.0,15,0
4455,2009,3,14,2009.199,0,2.0,20,0
4456,2009,3,15,2009.201,0,2.0,19,0
4457,2009,3,16,2009.204,0,2.0,18,0
4458,2009,3,17,2009.207,0,2.0,21,0
4459,2009,3,18,2009.21,0,2.0,22,0
4460,2009,3,19,2009.212,0,2.0,22,0
4461,2009,3,20,2009.215,0,2.0,21,0
4462,2009,3,21,2009.218,0,2.0,22,0
4463,2009,3,22,2009.221,0,2.0,15,0
4464,2009,3,23,2009.223,0,2.0,18,0
4465,2009,3,24,2009.226,0,2.0,19,0
4466,2009,3,25,2009.229,0,2.0,16,0
4467,2009,3,26,2009.232,6,2.7,12,0
4468,2009,3,27,2009.234,0,2.0,17,0
4469,2009,3,28,2009.237,0,2.0,14,0
4470,2009,3,29,2009.24,0,2.0,18,0
4471,2009,3,30,2009.242,0,2.0,17,0
4472,2009,3,31,2009.245,0,2.0,19,0
4473,2009,4,1,2009.248,0,2.0,18,0
4474,2009,4,2,2009.251,0,2.0,23,0
4475,2009,4,3,2009.253,0,2.0,20,0
4476,2009,4,4,2009.256,0,2.0,18,0
4477,2009,4,5,2009.259,0,2.0,22,0
4478,2009,4,6,2009.262,0,2.0,23,0
4479,2009,4,7,2009.264,0,2.0,20,0
4480,2009,4,8,2009.267,0,2.0,19,0
4481,2009,4,9,2009.27,0,2.0,22,0
4482,2009,4,10,2009.273,0,2.0,22,0
4483,2009,4,11,2009.275,0,2.0,20,0
4484,2009,4,12,2009.278,0,2.0,17,0
4485,2009,4,13,2009.281,0,2.0,20,0
4486,2009,4,14,2009.284,0,2.0,22,0
4487,2009,4,15,2009.286,0,2.0,23,0
4488,2009,4,16,2009.289,0,2.0,17,0
4489,2009,4,17,2009.292,0,2.0,13,0
4490,2009,4,18,2009.295,0,2.0,18,0
4491,2009,4,19,2009.297,0,2.0,20,0
4492,2009,4,20,2009.3,0,2.0,18,0
4493,2009,4,21,2009.303,11,3.9,17,0
4494,2009,4,22,2009.305,0,2.0,20,0
4495,2009,4,23,2009.308,0,2.0,21,0
4496,2009,4,24,2009.311,0,2.0,18,0
4497,2009,4,25,2009.314,0,2.0,17,0
4498,2009,4,26,2009.316,0,2.0,17,0
4499,2009,4,27,2009.319,0,2.0,21,0
4500,2009,4,28,2009.322,0,2.0,16,0
4501,2009,4,29,2009.325,13,4.1,20,0
4502,2009,4,30,2009.327,13,2.4,24,0
4503,2009,5,1,2009.33,0,2.0,23,0
4504,2009,5,2,2009.333,0,2.0,23,0
4505,2009,5,3,2009.336,0,2.0,23,0
4506,2009,5,4,2009.338,7,4.0,21,0
4507,2009,5,5,2009.341,0,2.0,12,0
4508,2009,5,6,2009.344,0,2.0,13,0
4509,2009,5,7,2009.347,0,2.0,20,0
4510,2009,5,8,2009.349,0,2.0,20,0
4511,2009,5,9,2009.352,0,2.0,18,0
4512,2009,5,10,2009.355,0,2.0,21,0
4513,2009,5,11,2009.358,0,2.0,20,0
4514,2009,5,12,2009.36,0,2.0,19,0
4515,2009,5,13,2009.363,7,2.6,16,0
4516,2009,5,14,2009.366,10,2.3,20,0
4517,2009,5,15,2009.368,9,1.9,18,0
4518,2009,5,16,2009.371,8,2.1,20,0
4519,2009,5,17,2009.374,9,2.9,15,0
4520,2009,5,18,2009.377,8,1.5,23,0
4521,2009,5,19,2009.379,7,5.3,20,0
4522,2009,5,20,2009.382,0,2.0,24,0
4523,2009,5,21,2009.385,0,2.0,19,0
4524,2009,5,22,2009.388,8,2.0,20,0
4525,2009,5,23,2009.39,8,2.3,23,0
4526,2009,5,24,2009.393,0,2.0,22,0
4527,2009,5,25,2009.396,0,2.0,21,0
4528,2009,5,26,2009.399,0,2.0,20,0
4529,2009,5,27,2009.401,0,2.0,22,0
4530,2009,5,28,2009.404,0,2.0,17,0
4531,2009,5,29,2009.407,0,2.0,21,0
4532,2009,5,30,2009.41,0,2.0,19,0
4533,2009,5,31,2009.412,10,2.9,17,0
4534,2009,6,1,2009.415,24,1.9,25,0
4535,2009,6,2,2009.418,26,2.4,27,0
4536,2009,6,3,2009.421,24,2.1,21,0
4537,2009,6,4,2009.423,19,1.5,22,0
4538,2009,6,5,2009.426,17,4.2,15,0
4539,2009,6,6,2009.429,0,2.0,16,0
4540,2009,6,7,2009.432,0,2.0,22,0
4541,2009,6,8,2009.434,0,2.0,19,0
4542,2009,6,9,2009.437,0,2.0,20,0
4543,2009,6,10,2009.44,0,2.0,18,0
4544,2009,6,11,2009.442,0,2.0,22,0
4545,2009,6,12,2009.445,0,2.0,27,0
4546,2009,6,13,2009.448,0,2.0,25,0
4547,2009,6,14,2009.451,0,2.0,20,0
4548,2009,6,15,2009.453,0,2.0,17,0
4549,2009,6,16,2009.456,0,2.0,23,0
4550,2009,6,17,2009.459,15,5.0,23,0
4551,2009,6,18,2009.462,0,2.0,22,0
4552,2009,6,19,2009.464,0,2.0,20,0
4553,2009,6,20,2009.467,0,2.0,17,0
4554,2009,6,21,2009.47,15,8.8,17,0
4555,2009,6,22,2009.473,17,3.1,17,0
4556,2009,6,23,2009.475,15,2.3,23,0
4557,2009,6,24,2009.478,17,2.3,22,0
4558,2009,6,25,2009.481,0,2.0,23,0
4559,2009,6,26,2009.484,0,2.0,20,0
4560,2009,6,27,2009.486,0,2.0,18,0
4561,2009,6,28,2009.489,0,2.0,20,0
4562,2009,6,29,2009.492,0,2.0,21,0
4563,2009,6,30,2009.495,0,2.0,21,0
4564,2009,7,1,2009.497,0,2.0,21,0
4565,2009,7,2,2009.5,0,2.0,22,0
4566,2009,7,3,2009.503,0,2.0,18,0
4567,2009,7,4,2009.505,24,2.8,24,0
4568,2009,7,5,2009.508,27,2.4,23,0
4569,2009,7,6,2009.511,24,2.4,22,0
4570,2009,7,7,2009.514,19,2.0,21,0
4571,2009,7,8,2009.516,21,1.9,22,0
4572,2009,7,9,2009.519,17,2.6,23,0
4573,2009,7,10,2009.522,15,2.4,20,0
4574,2009,7,11,2009.525,0,2.0,18,0
4575,2009,7,12,2009.527,0,2.0,23,0
4576,2009,7,13,2009.53,0,2.0,22,0
4577,2009,7,14,2009.533,0,2.0,21,0
4578,2009,7,15,2009.536,0,2.0,24,0
4579,2009,7,16,2009.538,0,2.0,23,0
4580,2009,7,17,2009.541,0,2.0,20,0
4581,2009,7,18,2009.544,0,2.0,19,0
4582,2009,7,19,2009.547,0,2.0,19,0
4583,2009,7,20,2009.549,0,2.0,20,0
4584,2009,7,21,2009.552,0,2.0,20,0
4585,2009,7,22,2009.555,0,2.0,19,0
4586,2009,7,23,2009.558,12,4.2,20,0
4587,2009,7,24,2009.56,0,2.0,23,0
4588,2009,7,25,2009.563,0,2.0,23,0
4589,2009,7,26,2009.566,0,2.0,24,0
4590,2009,7,27,2009.568,0,2.0,23,0
4591,2009,7,28,2009.571,0,2.0,24,0
4592,2009,7,29,2009.574,0,2.0,23,0
4593,2009,7,30,2009.577,12,7.2,25,0
4594,2009,7,31,2009.579,0,2.0,22,0
4595,2009,8,1,2009.582,0,2.0,23,0
4596,2009,8,2,2009.585,0,2.0,18,0
4597,2009,8,3,2009.588,0,2.0,22,0
4598,2009,8,4,2009.59,0,2.0,22,0
4599,2009,8,5,2009.593,0,2.0,23,0
4600,2009,8,6,2009.596,0,2.0,22,0
4601,2009,8,7,2009.599,0,2.0,22,0
4602,2009,8,8,2009.601,0,2.0,19,0
4603,2009,8,9,2009.604,0,2.0,19,0
4604,2009,8,10,2009.607,0,2.0,21,0
4605,2009,8,11,2009.61,0,2.0,19,0
4606,2009,8,12,2009.612,0,2.0,22,0
4607,2009,8,13,2009.615,0,2.0,23,0
4608,2009,8,14,2009.618,0,2.0,25,0
4609,2009,8,15,2009.621,0,2.0,26,0
4610,2009,8,16,2009.623,0,2.0,26,0
4611,2009,8,17,2009.626,0,2.0,24,0
4612,2009,8,18,2009.629,0,2.0,25,0
4613,2009,8,19,2009.632,0,2.0,24,0
4614,2009,8,20,2009.634,0,2.0,25,0
4615,2009,8,21,2009.637,0,2.0,19,0
4616,2009,8,22,2009.64,0,2.0,23,0
4617,2009,8,23,2009.642,0,2.0,23,0
4618,2009,8,24,2009.645,0,2.0,21,0
4619,2009,8,25,2009.648,0,2.0,21,0
4620,2009,8,26,2009.651,0,2.0,23,0
4621,2009,8,27,2009.653,0,2.0,26,0
4622,2009,8,28,2009.656,0,2.0,22,0
4623,2009,8,29,2009.659,0,2.0,21,0
4624,2009,8,30,2009.662,0,2.0,21,0
4625,2009,8,31,2009.664,0,2.0,21,0
4626,2009,9,1,2009.667,13,3.1,20,0
4627,2009,9,2,2009.67,0,2.0,21,0
4628,2009,9,3,2009.673,0,2.0,19,0
4629,2009,9,4,2009.675,0,2.0,18,0
4630,2009,9,5,2009.678,0,2.0,23,0
4631,2009,9,6,2009.681,0,2.0,21,0
4632,2009,9,7,2009.684,0,2.0,24,0
4633,2009,9,8,2009.686,0,2.0,25,0
4634,2009,9,9,2009.689,0,2.0,20,0
4635,2009,9,10,2009.692,0,2.0,22,0
4636,2009,9,11,2009.695,0,2.0,24,0
4637,2009,9,12,2009.697,0,2.0,21,0
4638,2009,9,13,2009.7,0,2.0,22,0
4639,2009,9,14,2009.703,0,2.0,18,0
4640,2009,9,15,2009.705,0,2.0,16,0
4641,2009,9,16,2009.708,0,2.0,18,0
4642,2009,9,17,2009.711,0,2.0,22,0
4643,2009,9,18,2009.714,0,2.0,25,0
4644,2009,9,19,2009.716,0,2.0,24,0
4645,2009,9,20,2009.719,0,2.0,20,0
4646,2009,9,21,2009.722,13,3.4,20,0
4647,2009,9,22,2009.725,22,3.9,23,0
4648,2009,9,23,2009.727,33,1.9,16,0
4649,2009,9,24,2009.73,33,3.1,25,0
4650,2009,9,25,2009.733,28,2.8,24,0
4651,2009,9,26,2009.736,15,1.7,23,0
4652,2009,9,27,2009.738,12,0.7,21,0
4653,2009,9,28,2009.741,17,1.8,20,0
4654,2009,9,29,2009.744,15,2.4,15,0
4655,2009,9,30,2009.747,12,2.1,18,0
4656,2009,10,1,2009.749,11,5.3,21,0
4657,2009,10,2,2009.752,0,2.0,19,0
4658,2009,10,3,2009.755,0,2.0,15,0
4659,2009,10,4,2009.758,0,2.0,21,0
4660,2009,10,5,2009.76,0,2.0,12,0
4661,2009,10,6,2009.763,0,2.0,8,0
4662,2009,10,7,2009.766,0,2.0,13,0
4663,2009,10,8,2009.768,0,2.0,21,0
4664,2009,10,9,2009.771,0,2.0,19,0
4665,2009,10,10,2009.774,0,2.0,17,0
4666,2009,10,11,2009.777,13,6.2,15,0
4667,2009,10,12,2009.779,0,2.0,19,0
4668,2009,10,13,2009.782,0,2.0,22,0
4669,2009,10,14,2009.785,0,2.0,21,0
4670,2009,10,15,2009.788,0,2.0,20,0
4671,2009,10,16,2009.79,0,2.0,21,0
4672,2009,10,17,2009.793,0,2.0,18,0
4673,2009,10,18,2009.796,0,2.0,17,0
4674,2009,10,19,2009.799,0,2.0,22,0
4675,2009,10,20,2009.801,0,2.0,19,0
4676,2009,10,21,2009.804,0,2.0,15,0
4677,2009,10,22,2009.807,0,2.0,16,0
4678,2009,10,23,2009.81,18,3.9,20,0
4679,2009,10,24,2009.812,26,3.5,13,0
4680,2009,10,25,2009.815,30,4.9,17,0
4681,2009,10,26,2009.818,32,2.6,16,0
4682,2009,10,27,2009.821,32,2.8,21,0
4683,2009,10,28,2009.823,32,3.5,22,0
4684,2009,10,29,2009.826,26,1.8,18,0
4685,2009,10,30,2009.829,18,1.2,24,0
4686,2009,10,31,2009.832,0,2.0,22,0
4687,2009,11,1,2009.834,0,2.0,15,0
4688,2009,11,2,2009.837,0,2.0,21,0
4689,2009,11,3,2009.84,0,2.0,15,0
4690,2009,11,4,2009.842,0,2.0,17,0
4691,2009,11,5,2009.845,12,3.8,17,0
4692,2009,11,6,2009.848,13,2.0,15,0
4693,2009,11,7,2009.851,0,2.0,19,0
4694,2009,11,8,2009.853,0,2.0,14,0
4695,2009,11,9,2009.856,13,2.3,15,0
4696,2009,11,10,2009.859,12,1.3,15,0
4697,2009,11,11,2009.862,12,3.9,13,0
4698,2009,11,12,2009.864,0,2.0,13,0
4699,2009,11,13,2009.867,12,4.1,13,0
4700,2009,11,14,2009.87,13,7.6,19,0
4701,2009,11,15,2009.873,12,1.5,14,0
4702,2009,11,16,2009.875,13,2.4,13,0
4703,2009,11,17,2009.878,0,2.0,8,0
4704,2009,11,18,2009.881,12,3.6,18,0
4705,2009,11,19,2009.884,29,6.2,17,0
4706,2009,11,20,2009.886,25,4.4,19,0
4707,2009,11,21,2009.889,15,2.6,17,0
4708,2009,11,22,2009.892,13,4.0,11,0
4709,2009,11,23,2009.895,0,2.0,14,0
4710,2009,11,24,2009.897,0,2.0,9,0
4711,2009,11,25,2009.9,0,2.0,17,0
4712,2009,11,26,2009.903,0,2.0,22,0
4713,2009,11,27,2009.905,0,2.0,15,0
4714,2009,11,28,2009.908,0,2.0,15,0
4715,2009,11,29,2009.911,0,2.0,9,0
4716,2009,11,30,2009.914,0,2.0,13,0
4717,2009,12,1,2009.916,0,2.0,12,0
4718,2009,12,2,2009.919,0,2.0,13,0
4719,2009,12,3,2009.922,0,2.0,11,0
4720,2009,12,4,2009.925,0,2.0,14,0
4721,2009,12,5,2009.927,0,2.0,11,0
4722,2009,12,6,2009.93,0,2.0,10,0
4723,2009,12,7,2009.933,0,2.0,14,0
4724,2009,12,8,2009.936,0,2.0,13,0
4725,2009,12,9,2009.938,11,7.7,12,0
4726,2009,12,10,2009.941,12,1.4,17,0
4727,2009,12,11,2009.944,12,1.7,9,0
4728,2009,12,12,2009.947,12,1.2,11,0
4729,2009,12,13,2009.949,14,1.6,15,0
4730,2009,12,14,2009.952,30,2.6,17,0
4731,2009,12,15,2009.955,36,4.0,20,0
4732,2009,12,16,2009.958,33,2.5,14,0
4733,2009,12,17,2009.96,26,2.2,11,0
4734,2009,12,18,2009.963,23,2.1,17,0
4735,2009,12,19,2009.966,24,2.4,14,0
